#1|lemma	count
ⲙⲡⲣⲛ	1
ⲙⲡⲱⲓ	1
ⲥⲃϣⲉ	1
ⲙⲧⲣⲉ	1
ⲥⲉϣⲧ	1
ⲥⲉϩⲣ	1
ⲙⲯⲓⲧ	1
ⲙⲱⲏⲇ	1
ⲙⲱⲟⲩ	1
ⲛⲁⲉϣ	1
ⲛⲁⲱϫ	1
ⲛⲉⲱϣ	1
ⲛⲁⲁⲁ	1
ⲛⲁⲁⲣ	1
ⲛⲁⲇⲁ	1
ⲛⲁⲍⲁ	1
ⲛⲁⲏⲗ	1
ⲛⲁⲙⲟ	1
ⲛⲁⲟⲩ	1
ⲛⲁⲭⲑ	1
ⲛⲃⲃⲟ	1
ⲛⲅⲉⲛ	1
ⲥⲟϣⲉ	1
ⲥⲟϣⲙ	1
ⲛⲉⲃⲉ	1
ⲛⲉⲉⲃ	1
ⲛⲉⲉⲥ	1
ⲛⲉⲓⲧ	1
ⲛⲉⲙⲡ	1
ⲛⲉⲣⲱ	1
ⲛⲉⲥⲱ	1
ⲛⲉⲩⲉ	1
ⲥⲩϥⲉ	1
ⲛⲏⲧⲛ	1
ⲛⲛⲉϣ	1
ⲛⲓⲉⲡ	1
ⲛⲓⲉⲥ	1
ⲥⲱϣⲙ	1
ⲥⲱϩⲉ	1
ⲥⲱϩⲙ	1
ⲥⲱϩⲡ	1
ⲧⲁϣϣ	1
ⲧⲁϣϥ	1
ⲛⲛⲉⲩ	1
ⲛⲧⲉϥ	1
ⲛⲧⲟϣ	1
ⲛⲟⲇⲉ	1
ⲛⲟⲑⲉ	1
ⲛⲟⲩⲥ	1
ⲛⲣⲱⲥ	1
ⲧⲁϣⲛ	1
ⲛⲧⲁⲗ	1
ⲛⲧⲉⲓ	1
ⲛⲧⲉⲛ	1
ⲛⲧⲱⲕ	1
ⲧⲉϥⲯ	1
ⲧⲉϩⲥ	1
ⲛⲱⲡⲕ	1
ⲛⲱⲫⲉ	1
ⲧⲓϩⲉ	1
ⲧⲟϫⲟ	1
ⲧⲟϭⲛ	1
ⲧⲟϭⲧ	1
ⲡⲉ……	1
ⲝⲟⲩⲣ	1
ⲩⲉϩⲥ	1
ⲝⲱⲟⲛ	1
ⲟⲑⲟⲛ	1
ⲟⲗⲕⲥ	1
ⲟⲙⲥⲧ	1
ⲟⲩⲱϥ	1
ⲟⲟⲙⲉ	1
ⲟⲟⲡⲉ	1
ⲟⲟⲧⲥ	1
ⲟⲣⲃⲉ	1
ⲟⲣⲟⲭ	1
ⲟⲥⲇⲉ	1
ⲟⲩⲅⲁ	1
ⲟⲩⲉⲉ	1
ⲟⲩⲉⲡ	1
ⲟⲩⲏⲛ	1
ⲟⲩⲓⲁ	1
ⲟⲩⲗⲁ	1
ⲟⲩⲙⲁ	1
ⲟⲩⲛⲁ	1
ⲟⲩⲛⲅ	1
ⲟⲩⲛⲧ	1
ⲟⲩⲟⲧ	1
ⲟⲩⲡⲁ	1
ⲟⲩⲥⲓ	1
ⲟⲩⲧⲕ	1
ⲟⲩⲱⲑ	1
ⲟⲩⲱⲗ	1
ⲟⲩⲱⲡ	1
ⲟⲫⲉⲕ	1
ⲟⲫⲛⲏ	1
ⲡⲁⲕϩ	1
ⲡⲁⲧⲕ	1
ⲡⲁⲱⲑ	1
ⲡⲃⲁⲓ	1
ⲡⲉⲕ…	1
ⲡⲉⲉⲧ	1
ⲡⲉⲛⲉ	1
ⲡⲉⲣⲣ	1
ⲡⲉⲩⲥ	1
ⲡⲗⲁϩ	1
ⲡⲏⲛⲏ	1
ⲡⲏⲥⲉ	1
ⲡⲓⲑⲱ	1
ⲡⲓⲣⲉ	1
ⲡⲗⲉⲁ	1
ⲡⲛⲛⲏ	1
ⲡⲛⲧⲁ	1
ⲡⲟⲗⲥ	1
ⲡⲟⲣⲉ	1
ⲡⲟⲩⲛ	1
ⲡⲡⲓⲛ	1
ⲡⲥⲓⲥ	1
ⲡⲥⲱⲡ	1
ⲡⲱⲗϭ	1
ⲡⲧⲁⲗ	1
ⲡⲫⲟⲧ	1
ⲡⲫⲱⲣ	1
ⲡⲱⲙⲥ	1
ⲡⲱⲣⲃ	1
ⲡⲱⲱⲧ	1
ⲣⲁⲁⲃ	1
ⲣⲁⲁⲛ	1
ⲣⲁⲁⲥ	1
ⲣⲁⲁⲩ	1
ⲣⲁⲁⲫ	1
ⲣⲁⲇⲁ	1
ⲣⲁⲉⲓ	1
ⲣⲁⲑⲁ	1
ⲣⲁⲙⲁ	1
ⲣⲁⲛⲏ	1
ⲣⲁⲩⲉ	1
ⲣⲁⲭⲓ	1
ⲣⲃⲛⲧ	1
ⲣⲏⲏϫ	1
ⲣⲅⲟⲃ	1
ⲣⲉⲃⲧ	1
ⲣⲉⲑⲏ	1
ⲣⲏⲙⲉ	1
ⲣⲓⲏⲗ	1
ⲣⲓⲛⲥ	1
ⲣⲣⲉϥ	1
ⲣⲙⲏⲧ	1
ⲣⲙⲓⲏ	1
ⲣⲙⲣⲛ	1
ⲣⲥⲟϣ	1
ⲣⲟⲓⲥ	1
ⲣⲟⲕⲉ	1
ⲣⲟⲱⲃ	1
ⲣⲭⲱⲃ	1
ⲣⲯⲓⲥ	1
ⲣⲱⲁⲃ	1
ⲣⲱⲛⲁ	1
ⲣⲱⲛⲉ	1
ⲣⲱⲧⲉ	1
ⲥⲉⲉϥ	1
ⲥⲉⲩϩ	1
ⲥⲁⲁⲣ	1
ⲥⲁⲁⲧ	1
ⲥⲁⲃⲗ	1
ⲥⲁⲇⲏ	1
ⲥⲁⲙⲭ	1
ⲥⲁⲛⲉ	1
ⲥⲁⲛⲟ	1
ⲥⲁⲭⲱ	1
ⲥⲃⲁⲥ	1
ⲥⲃⲓⲟ	1
ⲥⲃⲕⲉ	1
ⲥⲉⲓⲣ	1
ⲥⲉⲛⲉ	1
ⲥⲉⲣⲙ	1
ⲥⲉⲥⲉ	1
ⲥⲉⲧⲏ	1
ⲥⲉⲭⲁ	1
ⲥⲏⲙⲁ	1
ⲥⲓⲏⲩ	1
ⲥⲟⲛ)	1
ⲥⲓⲫⲁ	1
ⲥⲟⲓϥ	1
ⲥⲟⲗϥ	1
ⲥⲟⲙϣ	1
ⲥⲙⲁⲥ	1
ⲥⲙⲙⲉ	1
ⲥⲙⲱⲑ	1
ⲥⲛⲁⲧ	1
ⲥⲛⲧⲛ	1
ⲥⲟⲕⲧ	1
ⲥⲟⲗⲉ	1
ⲥⲟⲙⲁ	1
ⲥⲟⲡⲧ	1
ⲥⲟⲧⲃ	1
ⲥⲟⲧⲉ	1
ⲥⲟⲩⲗ	1
ⲥⲥⲓⲁ	1
ⲥⲱⲁϩ	1
ⲥⲱⲙϫ	1
ⲥⲧⲉⲡ	1
ⲥⲧⲉⲩ	1
ⲥⲧⲏⲙ	1
ⲥⲧⲟⲉ	1
ⲥⲧⲟⲩ	1
ⲥⲧⲱⲝ	1
ⲥⲩⲁⲛ	1
ⲥⲩⲗⲁ	1
ⲥⲩⲣⲁ	1
ⲥⲱⲉⲓ	1
ⲥⲱⲓⲡ	1
ⲥⲱⲗⲁ	1
ⲥⲱⲗⲉ	1
ⲥⲱⲡⲧ	1
ⲥⲱⲣⲡ	1
ⲥⲱⲥⲓ	1
ⲥⲱⲭⲁ	1
ⲥⲱⲱⲡ	1
ⲧⲃⲉϥ	1
ⲧⲉⲙϯ	1
ⲧⲁⲁⲗ	1
ⲧⲁⲁⲥ	1
ⲧⲁⲛⲟ	1
ⲧⲁⲛⲧ	1
ⲧⲁⲛⲱ	1
ⲧⲁⲡⲉ	1
ⲧⲁⲡⲧ	1
ⲧⲁⲩⲱ	1
ⲧⲁⲱⲗ	1
ⲧⲃⲥⲡ	1
ⲧⲅⲉⲣ	1
ⲧⲉⲩⲃ	1
ⲧⲙⲉϩ	1
ⲧⲏⲏⲡ	1
ⲧⲏⲣⲟ	1
ⲧⲏⲧⲛ	1
ⲧⲛⲟϭ	1
ⲧⲓⲗⲉ	1
ⲧⲟⲛϩ	1
ⲧⲟⲡϥ	1
ⲧⲟⲣϥ	1
ⲧⲟⲩϫ	1
ⲧⲟⲱϣ	1
ⲧⲕⲧⲟ	1
ⲧⲡⲉϥ	1
ⲧⲗⲧⲗ	1
ⲧⲙⲉⲧ	1
ⲧⲙⲡⲉ	1
ⲧⲙⲡⲣ	1
ⲧⲛⲉⲩ	1
ⲧⲛⲧⲁ	1
ⲧⲟⲉⲓ	1
ⲧⲟⲑⲉ	1
ⲧⲟⲗⲕ	1
ⲧⲟⲙⲛ	1
ⲧⲟⲡⲥ	1
ⲧⲟⲧⲟ	1
ⲧⲟⲩⲁ	1
ⲧⲣⲣⲉ	1
ⲧⲥⲓⲉ	1
ⲧⲥⲓⲏ	1
ⲧⲧⲁⲩ	1
ⲧⲧⲉⲕ	1
ⲧⲧⲣⲉ	1
ⲧⲩⲭⲏ	1
ⲧⲱⲗⲕ	1
ⲧⲱⲛⲥ	1
ⲧⲱⲡⲉ	1
ⲧⲱⲧⲉ	1
ⲧⲱⲱⲛ	1
ⲩⲗⲏϫ	1
ⲩⲛⲏϩ	1
ⲩⲕⲁⲁ	1
ⲉⲗⲁⲭⲓⲥⲧⲟⲛ	1
ⲩⲩⲭⲏ	1
ⲩⲱⲗⲕ	1
ⲩⲱⲧⲛ	1
ⲫⲉⲗⲁ	1
ⲫⲑⲁⲉ	1
ⲫⲓⲛⲁ	1
ⲫⲱⲟⲩ	1
ⲭⲗⲕⲁ	1
ⲭⲟⲗⲁ	1
ⲛⲁⲥⲉⲃⲉⲓ	1
ⲭⲱⲟⲩ	1
ⲱⲉⲣⲉ	1
ⲱⲏⲙⲁ	1
ⲱⲛⲁⲑ	1
ⲱⲣⲉⲃ	1
ⲱⲫⲁⲥ	1
ⲱⲱⲗⲥ	1
ⲱⲱⲡⲉ	1
ⲱⲱⲧⲉ	1
ⲛⲁⲥⲏⲇⲱⲑ	1
ⲛⲁⲥⲟⲩϩⲓ	1
ⲛⲁⲥⲟⲩⲱϩ	1
ⲛⲁⲥⲟⲩⲱⲛ	1
ⲛⲁⲥⲥⲟⲩⲣ	1
ⲛⲁⲧⲁⲙⲓⲟ	1
ⲛⲁⲭⲉⲣⲉⲑ	1
ⲛⲁⲭⲓⲙⲁⲁ	1
ⲛⲁⲣⲭⲏⲥⲱⲙⲁⲧⲟⲫⲩⲗⲁⲝ	1
ⲛⲁⲍⲱⲙⲉⲛⲟⲥ	1
ⲅⲁⲗⲁⲇⲓⲧⲏⲥ	1
ⲧⲥⲁⲥⲩⲡⲟⲩⲥ	1
ⲕⲧⲉⲉⲓⲁⲧ	1
ⲥⲁϩⲟⲩ{ⲛ}	1
ⲟⲙⲟⲭⲁⲑⲉⲓ	1
ⲡⲉϫⲉⲓⲟⲑⲟⲣ	1
ⲉϩⲣⲟⲙⲡⲉ	1
ⲡⲉϫⲉⲓⲱⲥⲏϥ	1
ⲙⲉϩⲙⲛⲧⲥⲛⲟⲟⲩⲥ	1
ϯϩⲗⲟⲥⲧⲉⲛ	1
ⲧⲣⲁⲕⲉⲫⲁⲗⲟⲥ	1
ϣⲉϩⲃⲛⲉ	1
ⲧⲉⲧⲉⲛⲧⲛⲧⲱⲛ	1
ⲥⲁⲣⲁⲁⲃⲓⲧⲏⲥ	1
ⲥⲫⲉⲛⲧⲱⲛⲉ	1
ⲥⲫⲉⲛⲧⲱⲛⲓ	1
ⲟⲩⲁϩⲙⲉⲥ	1
ϣⲃⲏⲣⲕⲁⲁ	1
ⲣϩⲁⲣϣϩⲏⲧ	1
ⲙⲛⲧⲣⲉϥϣⲙϣⲉ	1
ⲡⲉⲣⲓⲥⲕⲉⲗⲓⲟⲛ	1
ⲕⲁⲣⲙⲉⲗⲟⲥ	1
ⲕⲁⲣⲙⲏⲣⲟⲥ	1
ϣⲧϣⲱⲧⲟⲩ	1
ⲡⲉⲭⲁⲇⲣⲓⲟⲛ	1
ⲓⲓⲱⲛⲁⲑⲁⲛ	1
ϣⲟϫⲡⲟⲩ	1
ϣⲣϣⲱⲣⲉ	1
ⲥⲁⲙⲟⲩⲏⲗⲛⲥⲁⲟⲩⲗ	1
ⲡⲟⲙⲡⲁⲓⲟⲥ	1
ⲓⲏⲗⲧⲉⲛⲟⲩ	1
ⲟⲩⲟϩⲙⲟⲩ	1
ⲫⲁⲗⲁⲥⲥⲟⲩⲣ	1
ⲡⲁⲣⲱⲇⲓⲧⲏⲥ	1
oⲟⲧⲟⲩ	1
ϣⲏⲛϩⲡⲉϥ	1
ϫⲟⲟⲩⲉⲃⲟⲗ	1
sⲉⲛⲁϣ	1
ⲧⲉⲛⲧⲉⲙⲃⲱⲕ	1
ⲛⲓⲉⲥⲥⲉⲙⲟⲩⲛ	1
ⲥⲙⲛⲇⲓⲁⲑⲏⲕⲏ	1
ⲃⲣϭⲟⲟⲩⲧ	1
{ⲉⲧⲣⲉ	1
ⲡⲟⲛⲉⲣⲉⲩⲉ	1
ⲙⲡⲁⲧⲉⲧⲉⲧ	1
ⲛⲅⲧⲱⲙⲉⲥ	1
ⲙⲛⲧⲁⲧϭⲟⲙ	1
ϥⲣϣⲟⲣⲡ	1
ϥⲣϩⲟⲩⲉ	1
ϫⲟⲩⲧϣⲟⲙⲧⲉ	1
ⲛⲉⲙⲁⲥⲃⲁⲕ	1
ⲙⲛⲧⲁⲃⲟⲗⲏ	1
ⲙⲛⲧⲁⲧⲃⲁⲗ	1
ⲙⲛⲧⲁⲧⲥⲉⲓ	1
ϫⲟⲩⲧϫⲟⲙⲧⲉ	1
ⲑⲑⲃⲃⲓⲏⲩ	1
ⲇⲉⲕⲅⲱⲗⲁⲛⲉ	1
ⲙⲛⲧⲉⲃⲓⲏⲛ	1
ϩⲁⲣⲉⲓⲟⲡⲉ	1
ⲉⲧⲛⲅⲣⲁⲙⲁⲧⲉⲩⲥ	1
ϩⲣⲟⲓⲥⲕⲟⲥ	1
ⲉⲧⲉⲧⲛϩⲏⲟⲩ	1
ⲕⲁⲧⲁⲣⲓⲍⲉ	1
ⲃⲁⲑⲁⲣⲱⲑ	1
ⲙⲛⲧⲣⲉϥϫⲓ	1
ⲃⲁⲓⲏⲣⲱⲑ	1
ⲃⲁⲓⲛⲁϩⲃ	1
ⲃⲁⲓⲑⲓⲏⲗ	1
ⲃⲁⲓⲑⲙⲁⲛ	1
ⲙⲛⲧⲣⲙϩⲏⲧ	1
ⲙⲛⲧⲁⲧⲟⲩⲟⲉⲓϣ	1
ⲑⲩⲥⲓⲁⲟⲩⲥⲙⲟⲩ	1
ⲃⲁⲓⲭⲣⲟⲑ	1
ⲙⲛⲧⲥⲁϣϥⲉ	1
ⲃⲁⲗⲁⲅⲁⲇ	1
ⲃⲁⲗⲓⲃⲁⲑ	1
ⲕⲁⲧⲉⲅⲟⲣⲓ	1
ⲙⲛⲧⲟⲣⲱⲟⲩ	1
ⲙⲛⲧⲣⲉⲁⲩⲱ	1
ⲇⲓⲡⲗⲱⲉⲓⲥ	1
ⲧⲇⲓⲕⲁⲓⲟⲥⲛⲏ	1
ⲙⲛⲧⲥⲩⲣⲟⲥ	1
ⲧⲉⲭⲟⲣⲉⲓⲁ	1
ⲧⲉⲭⲟⲣⲉⲓⲥ	1
ⲁⲛⲁⲃⲁⲥⲓⲥ	1
ⲡⲉϩⲙⲡⲏⲅⲏ	1
ⲟⲩⲙⲛⲧⲙⲁⲓⲥϩⲓⲙⲉ	1
ⲃⲁⲥⲁⲛⲉⲓ	1
ⲃⲁⲥⲉⲙⲁⲑ	1
ⲃⲁⲥⲏⲇⲱⲑ	1
ⲃⲁⲧⲁⲛⲟⲥ	1
ⲡⲉⲣϣⲟⲩⲕⲗⲟⲟⲗⲉ	1
ϩⲁ_ⲛⲧⲟ	1
ⲛⲉⲛⲁⲟⲃϣⲥ	1
ⲛⲁϩⲣⲁⲕⲁⲩⲱ	1
ⲟⲩⲙⲛⲧⲙⲁⲓϣⲙⲙⲟ	1
ⲛⲉⲃⲣⲏϭⲉ	1
ⲉϣϭⲉⲙϭⲟⲙ	1
ⲛⲉⲇⲉⲥⲥⲁ	1
ⲁⲙⲙⲟⲣⲁⲓⲟⲥ	1
ⲡⲟⲩⲉϩⲥⲁϩ	1
ⲑⲓⲉⲗⲓⲏⲙ	1
ϭⲉⲧⲡⲓⲁⲃⲏⲥ	1
ⲡⲉⲭⲁⲙⲉⲗⲉⲱⲛ	1
ⲧⲙⲁⲉⲓⲟⲉⲓ	1
ⲛⲉⲑⲩⲥⲕⲏ	1
ϩⲁϩⲧⲏⲥ	1
ϩⲁϫⲱⲟⲩ	1
ⲛⲉⲕⲃⲏⲩⲉ	1
ⲛⲉⲕⲉⲓⲣⲱ	1
ⲛⲉⲕⲉⲡⲓⲛ	1
ⲡⲉϫⲉⲉⲥⲭⲁ	1
ⲛⲉⲕⲥⲏϣⲉ	1
ⲡⲉϫⲉⲓⲱⲁⲥ	1
ⲛⲉⲕⲟⲟⲗⲉ	1
ⲛⲉⲕⲟⲟⲡⲉ	1
ⲧⲙⲁⲓⲉⲡⲉⲧ	1
ⲛⲉⲗⲓⲉⲓⲙ	1
ⲑⲓⲗⲏⲙⲙⲛ	1
ⲡⲩⲕⲁⲣⲅⲟⲛ	1
ⲡⲉϫⲁⲓⲡⲉ	1
ⲡⲉϫⲡⲓⲏⲧ	1
ⲛⲉϩⲉⲣϣⲓⲣⲉ	1
ⲛⲉⲥⲕⲏⲩⲉ	1
ⲣⲡⲣⲟⲫⲏⲧⲏⲥ	1
ϩⲓϩⲣⲁⲩ	1
ϩⲓϫⲱⲱϥ	1
ⲛⲉⲧⲛⲟⲧⲙ	1
ϩⲟϫϩⲉⲭ	1
ⲑⲓⲧⲟⲩⲱϣ	1
ⲛⲉⲩⲏⲣⲏⲩ	1
ⲛⲉⲩⲙⲟⲣ†	1
ⲛⲉⲩⲛⲙⲙⲁ	1
ⲛⲉⲩⲧⲏⲏⲃ	1
ⲟⲣⲫⲗⲛⲟⲥ	1
ⲕⲧⲉⲧⲏⲟⲩⲧⲛ	1
ⲛⲉⲫⲣⲱⲛⲁ	1
ⲛⲉⲭⲱⲣⲟⲥ	1
ϩⲟϫⲡⲟⲩ	1
ϩⲉⲣⲙⲱⲛⲓⲉⲓⲙ	1
ⲇⲓⲕⲁⲓⲱⲙⲁⲛ	1
ϣⲉⲧⲁⲓⲟⲩ	1
ⲙⲁⲣⲥⲉⲙⲱⲙⲁⲛ	1
ⲥⲁⲃⲁⲉⲓⲛ	1
ⲥⲕⲏⲛⲟⲡⲏⲅⲓⲁ	1
ϫⲟⲉⲓⲥϣⲣϣⲣⲛⲉⲭⲱⲣⲁ	1
ⲙⲡⲣⲁⲥⲉⲃⲉⲓ	1
ⲥⲟⲩϫⲟⲩⲧⲟⲩⲉ	1
ⲥⲁⲓⲣⲓⲟⲥ	1
ϫⲁϫⲁϫⲉ	1
ⲥⲁⲗⲁⲃⲓⲛ	1
ⲥⲁⲗⲉⲙⲗⲁ	1
ⲥⲁⲗⲡⲁⲁⲇ	1
ⲥⲁⲙⲁⲅⲱⲑ	1
ⲇⲟⲝⲟⲧⲏⲥ	1
ⲥⲁⲧⲁⲛⲁⲥ	1
ϫⲓϩⲣⲁⲓ	1
ϫⲓϭⲟⲛⲥ	1
ⲉⲣⲓⲫⲁⲣⲉⲑ	1
ⲇⲟⲩⲙⲉⲓⲁ	1
ⲡⲉⲭⲉⲇⲇⲉⲟⲥ	1
ⲛⲥⲁⲧⲣⲁⲡⲏⲥ	1
ⲣⲉϥⲧⲁϣⲉⲱⲣⲕ	1
ⲟⲩⲟϭⲟⲩⲏϭ	1
ϫⲱϥⲃⲏϩ	1
ⲡⲉⲣⲓⲥⲕⲉⲗⲏ	1
ⲑⲗⲓⲯⲉⲓⲥ	1
ⲥⲁⲃⲟⲩⲗⲱⲛⲓⲧⲏⲥ	1
ⲙⲡⲉⲣⲧⲁⲩⲉ	1
ⲥⲃⲧⲉⲧⲉϥ	1
ⲛⲁⲉⲣⲁⲣⲭⲱⲛ	1
ϭⲟϣϭⲉϣ	1
ϥⲉⲡⲓⲑⲩⲙⲉⲓ	1
ϭⲙϣⲓⲛⲉ	1
…ⲉⲗⲡⲓⲍⲉ	1
ϣⲁⲁⲛⲧⲉ	1
ϣⲁⲗⲗⲉⲓ	1
ϣⲁⲛⲛⲉⲩ	1
ϣⲁⲛⲧⲉⲕ	1
ϣⲁⲧⲱⲛⲉ	1
ⲛⲁⲉⲣⲉⲣⲭⲱⲛ	1
ϣⲱϩⲉⲣⲁⲧ	1
ϣⲏⲙϣⲏⲙ	1
ⲟⲩⲁⲁϩⲟⲩ	1
ϣⲉⲃⲃⲓⲱ	1
ϣⲉⲓⲱⲣϩ	1
ⲙⲛⲧⲣⲉϥⲣϩⲁⲉ	1
ⲑⲩⲥⲓⲁⲧⲏⲣⲓⲟⲛ	1
ⲟⲩⲁⲛⲁⲅⲉ	1
ϣⲓⲛⲟⲩⲃ	1
ⲇⲣⲁⲁⲍⲁⲣ	1
ϭⲱϣⲧϩⲓ	1
ⲁⲃⲏⲥⲁⲗⲗⲱⲙ	1
ⲙⲁⲥⲏⲫⲁⲧⲁⲩⲙⲉϩ	1
ϣⲙⲙⲟⲉⲓ	1
ⲟⲩⲉⲙⲗⲁϩ	1
ϣⲙⲧⲥⲱⲡ	1
ⲟⲩⲉⲥⲧⲱⲛ	1
ⲙⲉⲅⲉⲇⲓⲏⲗ	1
ⲫⲉⲛⲁⲉⲛⲇⲱⲣ	1
ϣⲟⲟⲡⲡⲉ	1
ϣⲟⲟⲩⲧⲉ	1
ϣⲟⲩⲣⲟϥ	1
ϣⲟⲩⲡⲉⲓ	1
ⲟⲩⲏⲣⲏⲧⲉ	1
ⲡⲉⲥⲧⲩⲑⲏⲛⲓⲟⲛ	1
ⲃⲉⲏⲣⲱⲑⲁ	1
ⲃⲉⲑⲗⲉⲉⲙ	1
ⲃⲉⲑⲟⲣⲱⲛ	1
ⲃⲉⲑⲥⲟⲩⲣ	1
ⲟⲩⲗⲁⲑⲉⲓ	1
ϣⲧⲟⲩⲏⲧ	1
ϣⲧⲱⲟⲩⲛ	1
ϣⲧⲱⲣⲧⲣ	1
ⲗⲉⲙⲁⲇⲁⲭⲁⲣ	1
ⲗⲩⲙⲃⲏⲇⲑⲣⲁ	1
ⲟⲩⲙⲗⲁⲁⲩ	1
ⲟⲩⲙⲟⲟⲩⲉ	1
ϫⲟⲩⲧⲯⲓⲧⲉ	1
ⲟⲩⲛⲛⲓϥⲉ	1
ⲃⲉⲛⲉⲍⲉⲣ	1
ⲟⲩⲟⲉⲓⲛⲉ	1
ⲟⲩⲟⲥⲧⲟⲩ	1
ⲟⲩⲟⲧⲃⲉϥ	1
ϣⲱⲡⲉⲇⲉ	1
ϣⲱⲡⲉⲉⲩ	1
ϣⲱⲱⲧϩⲙ	1
ⲟⲩⲉⲙϩⲁⲁⲩ	1
ⲇⲣⲟⲙⲉⲩⲉ	1
ⲛⲏⲥⲁⲩⲛⲉ	1
ⲟⲩⲧⲱⲕⲙⲛ	1
ⲉⲧⲱⲫⲁⲧⲉⲓ	1
ⲟⲩⲉϣⲑⲩⲥⲓⲁ	1
ⲃⲉⲫⲁⲗⲁⲑ	1
ⲟⲩⲱⲙⲑⲁⲃ	1
ⲟⲩⲱⲙⲙⲟⲥ	1
ⲟⲩⲱⲛⲁⲩⲱ	1
ϥⲉⲙⲙⲁⲩ	1
ϥⲉⲧⲛⲉϥ	1
ϥⲉⲧⲡⲉⲩ	1
ⲧⲱⲟⲩⲛⲉⲓⲁⲧ	1
ⲡⲟⲥⲧⲁⲧⲏⲥ	1
ϩⲁ…ⲧⲏⲥ	1
ⲛⲑⲉⲣⲅⲁⲙ	1
ⲗⲁⲥϣⲓⲣⲉ	1
ϥⲣⲟⲉⲓⲥ	1
ⲛⲅⲉⲛⲛⲏⲙⲁ	1
ⲕⲁⲛⲁⲛⲁⲓⲟⲥ	1
ⲙⲁϣⲧⲙⲁⲕϩ	1
ⲁⲓⲭⲙⲁⲗⲱϯⲍⲉ	1
ⲍⲁⲙⲃⲣⲉⲓ	1
ⲛⲉⲣⲣⲱⲱⲟⲩ	1
ⲩⲡⲟⲙⲓⲛⲉ	1
ⲡⲙϩϣⲟⲙⲛⲧ	1
ⲡⲁⲅⲣⲉⲙⲃⲟⲗⲏ	1
ϥⲱⲣⲭⲉⲓ	1
ⲉⲧⲉⲧⲛⲁⲧⲟϭ	1
ⲕⲟⲓⲛⲱⲛⲉⲓ	1
ⲡⲉⲑⲉⲅⲱⲛⲓⲧⲏⲥ	1
ⲥⲉⲃⲱⲉⲓⲛ	1
ⲥⲉⲇⲇⲟⲩⲕ	1
ⲛⲁⲉⲧⲟⲥⲉⲁⲩ	1
ⲛⲓⲉⲇⲟⲩⲣ	1
ⲛⲓⲉⲣⲓⲏⲗ	1
ⲛⲓⲉⲫⲟⲛⲏ	1
ⲇⲁⲃⲁⲓⲣⲱⲑ	1
ⲥⲉⲓⲗⲁⲇⲁ	1
ⲥⲉⲕⲉⲗⲁⲕ	1
ⲥⲉⲗⲉⲡⲓⲛ	1
ⲥⲉⲗⲗⲏⲥⲁ	1
ⲥⲉⲗⲙⲱⲛⲓ	1
ϭⲓⲛϣⲙϣⲉ	1
ⲥⲉⲗⲥⲱⲗⲧ	1
ϭⲓⲛϩⲱⲟⲩ	1
ⲥⲉⲛⲁⲭⲓⲙ	1
ⲛⲓⲙⲧⲥⲧⲟ	1
ⲛⲓⲡⲉⲧⲣⲁ	1
ⲥⲉⲣⲙⲗⲁϩ	1
ⲟⲩⲃⲁⲇⲇⲓⲛ	1
ⲕⲟⲕⲕⲓⲛⲟⲛ	1
ⲛⲉⲗⲓⲥⲁⲃⲉⲑ	1
ⲥⲉⲫⲫⲱⲣⲁ	1
ⲧⲙⲉϩⲙⲛⲧⲥⲛⲟⲟⲩⲥ	1
ϩⲁⲓⲥⲟⲩ	1
ϩⲁⲙⲉⲛⲧ	1
ϩⲁⲛⲟⲃⲉ	1
ϩⲁⲡⲗⲱⲥ	1
ϩⲁⲣⲁⲧⲏ	1
ϩⲁⲣⲙⲉⲓ	1
ϩⲁⲣⲱⲧⲛ	1
ϩⲃⲟⲣⲃⲣ	1
ϩⲃⲱⲱⲛⲉ	1
ϣⲓⲛⲉⲛⲥⲁ	1
ϩⲏⲩϩⲓⲏ	1
ϩⲑⲙϩⲁⲗ	1
ϩⲓⲉϣⲱⲧ	1
ϩⲉⲃⲏⲩⲉ	1
ϩⲉⲃⲣⲱⲛ	1
ϩⲉⲉⲣⲁⲧ	1
ϩⲉⲓⲉⲓⲃ	1
ϩⲉⲗⲁⲍⲉ	1
ϩⲉⲗⲓⲍⲉ	1
ϩⲉⲗⲕⲟⲥ	1
ϩⲉⲗⲕⲟⲩ	1
ϩⲉⲙⲡⲉⲩ	1
ϩⲉⲛⲉⲛⲉ	1
ϩⲉⲛⲧⲁⲗ	1
ϩⲉⲣⲟⲩⲱ	1
ⲣⲉⲓⲉⲣⲃⲟⲟⲛⲉ	1
ⲧⲉⲫⲟⲓⲛⲓⲥⲥⲁ	1
ⲛⲉⲭⲙⲁⲗⲱⲥⲓⲁ	1
ϩⲑⲧⲛⲟⲥ	1
ϩⲓⲉⲗⲉⲗ	1
ϩⲓⲉⲣⲉⲩ	1
ϩⲓⲟⲟⲙⲉ	1
ϩⲓⲧⲁⲙⲟ	1
ϩⲕⲁⲉⲓⲧ	1
ⲟⲩⲛⲁⲙⲟⲟⲩⲧ	1
ⲃⲁⲓⲑⲁⲓⲥⲁⲛ	1
ϩⲛⲉⲗⲱⲙ	1
ϩⲛⲛⲙⲙⲁ	1
ϩⲛⲧⲱⲧⲉ	1
ϩⲟⲟⲕⲉ}	1
